image_link,transformation,ground_truth,human_label,IQA
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03938244_2415.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/defocus_blur/n03594945_4747.JPEG.defocus_blur_720.png,defocus_blur,car,car,0.01968415528354872
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03100240_7836.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/defocus_blur/n03095699_10006.JPEG.defocus_blur_978.png,defocus_blur,not car,car,0.01699962652780573
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/defocus_blur/n03095699_32647.JPEG.defocus_blur_295.png,defocus_blur,not car,not car,0.018453182738907142
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03095699_7531.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02125311_13516.JPEG.gaussian_noise_398.png,gaussian_noise,not car,not car,0.054949131659582776
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n04285008_3445.JPEG.gaussian_noise_549.png,gaussian_noise,car,car,0.05499139799597108
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02009912_31926.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03938244_14292.JPEG.gaussian_noise_949.png,gaussian_noise,not car,not car,0.050840300404065356
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02879718_27979.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02879718_4737.JPEG.gaussian_noise_513.png,gaussian_noise,not car,not car,0.05558700260418461
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n03777568_3799.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02879718_10772.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02930766_944.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n07714571_1318.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/defocus_blur/n03670208_7169.JPEG.defocus_blur_4.png,defocus_blur,car,car,0.018182063839675532
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n07714571_9379.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03938244_2415.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/defocus_blur/n03594945_4747.JPEG.defocus_blur_720.png,defocus_blur,car,car,0.01968415528354872
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03100240_7836.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/defocus_blur/n03095699_10006.JPEG.defocus_blur_978.png,defocus_blur,not car,not car,0.01699962652780573
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/defocus_blur/n03095699_32647.JPEG.defocus_blur_295.png,defocus_blur,not car,not car,0.018453182738907142
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03095699_7531.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02125311_13516.JPEG.gaussian_noise_398.png,gaussian_noise,not car,not car,0.054949131659582776
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n04285008_3445.JPEG.gaussian_noise_549.png,gaussian_noise,car,car,0.05499139799597108
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n04285008_5892.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03100240_20114.JPEG.gaussian_noise_428.png,gaussian_noise,car,car,0.05521329863984246
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02123394_715.JPEG.jpeg_compression_859.png,jpeg_compression,not car,not car,0.09688784016669653
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n15075141_28905.JPEG.jpeg_compression_794.png,jpeg_compression,not car,not car,0.12383913729164385
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n03594945_31169.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n07714571_4130.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02879718_13404.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n03127747_1790.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03938244_7602.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/defocus_blur/n04037443_8108.JPEG.defocus_blur_292.png,defocus_blur,car,car,0.013894832102922236
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03127747_13275.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02701002_17080.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03100240_1153.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n07714571_14868.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n04285008_16557.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03770679_15183.JPEG.gaussian_noise_599.png,gaussian_noise,car,car,0.059889608768268154
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n15075141_8508.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03770679_12234.JPEG.gaussian_noise_652.png,gaussian_noise,car,car,0.0593267306694261
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n04285008_5892.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03100240_20114.JPEG.gaussian_noise_428.png,gaussian_noise,car,car,0.05521329863984246
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02123394_715.JPEG.jpeg_compression_859.png,jpeg_compression,not car,not car,0.09688784016669653
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n15075141_28905.JPEG.jpeg_compression_794.png,jpeg_compression,not car,not car,0.12383913729164385
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n03594945_31169.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n07714571_4130.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02879718_13404.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n03127747_1790.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03938244_7602.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/defocus_blur/n04037443_8108.JPEG.defocus_blur_292.png,defocus_blur,car,car,0.013894832102922236
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03127747_13275.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02701002_17080.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03100240_1153.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n07714571_14868.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n04285008_16557.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03770679_15183.JPEG.gaussian_noise_599.png,gaussian_noise,car,car,0.059889608768268154
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n15075141_8508.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03770679_12234.JPEG.gaussian_noise_652.png,gaussian_noise,car,car,0.0593267306694261
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n04285008_5892.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03100240_20114.JPEG.gaussian_noise_428.png,gaussian_noise,car,car,0.05521329863984246
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02123394_715.JPEG.jpeg_compression_859.png,jpeg_compression,not car,not car,0.09688784016669653
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n15075141_28905.JPEG.jpeg_compression_794.png,jpeg_compression,not car,not car,0.12383913729164385
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n03594945_31169.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n07714571_4130.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02879718_13404.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n03127747_1790.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03938244_7602.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/defocus_blur/n04037443_8108.JPEG.defocus_blur_292.png,defocus_blur,car,car,0.013894832102922236
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03127747_13275.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02701002_17080.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03100240_1153.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n07714571_14868.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n04285008_16557.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03770679_15183.JPEG.gaussian_noise_599.png,gaussian_noise,car,car,0.059889608768268154
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n15075141_8508.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03770679_12234.JPEG.gaussian_noise_652.png,gaussian_noise,car,car,0.0593267306694261
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n04285008_5892.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03100240_20114.JPEG.gaussian_noise_428.png,gaussian_noise,car,car,0.05521329863984246
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02123394_715.JPEG.jpeg_compression_859.png,jpeg_compression,not car,not car,0.09688784016669653
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n15075141_28905.JPEG.jpeg_compression_794.png,jpeg_compression,not car,not car,0.12383913729164385
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n03594945_31169.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n07714571_4130.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02879718_13404.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n03127747_1790.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03938244_7602.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/defocus_blur/n04037443_8108.JPEG.defocus_blur_292.png,defocus_blur,car,car,0.013894832102922236
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03127747_13275.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02701002_17080.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03100240_1153.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n07714571_14868.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n04285008_16557.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03770679_15183.JPEG.gaussian_noise_599.png,gaussian_noise,car,car,0.059889608768268154
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n15075141_8508.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03770679_12234.JPEG.gaussian_noise_652.png,gaussian_noise,car,car,0.0593267306694261
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n04285008_5892.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03100240_20114.JPEG.gaussian_noise_428.png,gaussian_noise,car,car,0.05521329863984246
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02123394_715.JPEG.jpeg_compression_859.png,jpeg_compression,not car,not car,0.09688784016669653
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n15075141_28905.JPEG.jpeg_compression_794.png,jpeg_compression,not car,not car,0.12383913729164385
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n03594945_31169.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n07714571_4130.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02879718_13404.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n03127747_1790.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03938244_7602.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/defocus_blur/n04037443_8108.JPEG.defocus_blur_292.png,defocus_blur,car,car,0.013894832102922236
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03127747_13275.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02701002_17080.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03100240_1153.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n07714571_14868.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n04285008_16557.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03770679_15183.JPEG.gaussian_noise_599.png,gaussian_noise,car,car,0.059889608768268154
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n15075141_8508.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03770679_12234.JPEG.gaussian_noise_652.png,gaussian_noise,car,car,0.0593267306694261
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02879718_53.JPEG.gaussian_noise_161.png,gaussian_noise,not car,not car,0.04701448895138246
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n03777568_1234.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02814533_82321.JPEG.jpeg_compression_598.png,jpeg_compression,car,car,0.11259143003574962
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03100240_16653.JPEG.gaussian_noise_650.png,gaussian_noise,car,car,0.038592264935667156
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n04285008_2390.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n03095699_3641.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/defocus_blur/n02123394_6603.JPEG.defocus_blur_919.png,defocus_blur,not car,not car,0.017984133481212854
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02009912_890.JPEG.jpeg_compression_125.png,jpeg_compression,not car,not car,0.11306248186389307
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02125311_55530.JPEG.gaussian_noise_490.png,gaussian_noise,not car,not car,0.03638017578651898
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03095699_21026.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03670208_7366.JPEG.gaussian_noise_435.png,gaussian_noise,car,car,0.05880177357777952
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03594945_14450.JPEG.jpeg_compression_356.png,jpeg_compression,car,car,0.06823862011760304
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02123394_2924.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/defocus_blur/n03594945_15875.JPEG.defocus_blur_403.png,defocus_blur,car,car,0.011329300521777661
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02701002_1063.JPEG,original,car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03100240_15626.JPEG.gaussian_noise_716.png,gaussian_noise,car,car,0.051919063030820604
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n04037443_10596.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/defocus_blur/n03095699_22272.JPEG.defocus_blur_924.png,defocus_blur,not car,not car,0.01743657577237197
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02879718_53.JPEG.gaussian_noise_161.png,gaussian_noise,not car,not car,0.04701448895138246
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n03777568_1234.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02814533_82321.JPEG.jpeg_compression_598.png,jpeg_compression,car,car,0.11259143003574962
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03100240_16653.JPEG.gaussian_noise_650.png,gaussian_noise,car,car,0.038592264935667156
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n04285008_2390.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n03095699_3641.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/defocus_blur/n02123394_6603.JPEG.defocus_blur_919.png,defocus_blur,not car,not car,0.017984133481212854
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02009912_890.JPEG.jpeg_compression_125.png,jpeg_compression,not car,not car,0.11306248186389307
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02125311_55530.JPEG.gaussian_noise_490.png,gaussian_noise,not car,not car,0.03638017578651898
